duration,protocol_type,service,src_bytes,dst_bytes,attack_type,label
1.8199,0,1,258,1222,normal,0
0.0748,0,0,858,3857,normal,0
0.0634,0,1,1458,3762,normal,0
0.0128,0,0,41,7,ddos_attack,1
0.437,0,2,717,3197,normal,0
0.1175,1,1,81,1645,normal,0
0.1458,0,0,839,1823,normal,0
0.0779,0,2,1081,3545,normal,0
0.0305,0,3,513,3825,normal,0
0.3817,0,0,1185,3828,normal,0
0.015,0,0,60,16,ddos_attack,1
0.0398,0,4,1245,81,honeypot_probe,1
0.0988,1,0,440,2407,normal,0
0.0851,1,0,392,3020,normal,0
0.0016,0,3,20,33,ddos_attack,1
0.5139,0,0,188,1962,normal,0
0.0632,0,2,967,533,normal,0
0.2174,0,1,917,1785,normal,0
0.1551,0,0,569,292,normal,0
0.7784,0,2,439,3211,normal,0
0.0013,0,4,677,14,honeypot_probe,1
0.0905,0,1,1490,2104,normal,0
0.0033,0,0,57,13,ddos_attack,1
0.6987,0,0,1275,636,normal,0
0.0005,0,1,42,63,ddos_attack,1
0.0244,0,0,19,34,ddos_attack,1
0.0159,0,1,27,8,ddos_attack,1
1.6146,0,3,292,2815,normal,0
0.0076,0,3,40,31,ddos_attack,1
1.1805,0,0,1103,793,normal,0
0.007,0,1,55,60,ddos_attack,1
0.0278,0,0,996,2445,normal,0
0.4407,0,1,383,1165,normal,0
0.1823,0,4,1486,41,honeypot_probe,1
0.572,1,0,534,3359,normal,0
0.0968,0,0,665,1666,normal,0
0.4918,0,0,979,3496,normal,0
0.0641,0,0,51,59,ddos_attack,1
0.1569,0,3,146,2505,normal,0
0.0622,0,4,552,14,honeypot_probe,1
0.0848,1,0,741,678,normal,0
0.9871,0,0,802,2732,normal,0
0.045,0,0,848,1730,normal,0
1.2222,0,1,552,1053,normal,0
1.0321,1,0,634,3475,normal,0
0.0302,0,1,43,43,ddos_attack,1
0.0138,0,4,1644,34,honeypot_probe,1
0.4244,0,2,869,2304,normal,0
0.0752,0,2,1302,2462,normal,0
0.3318,0,0,325,915,normal,0
0.1185,0,1,1118,3715,normal,0
0.066,0,4,1733,15,honeypot_probe,1
0.1557,0,2,475,377,normal,0
0.0358,0,1,900,3189,normal,0
1.1752,0,3,216,1757,normal,0
0.1305,0,4,1954,14,honeypot_probe,1
0.0003,0,0,58,2,ddos_attack,1
0.0137,0,1,14,1,ddos_attack,1
0.9491,0,0,1428,3498,normal,0
0.6856,0,2,423,2482,normal,0
0.0446,0,4,1306,77,honeypot_probe,1
0.1977,0,4,1697,9,honeypot_probe,1
0.1,1,0,942,304,normal,0
0.2761,0,4,747,20,honeypot_probe,1
1.5349,0,2,674,1422,normal,0
0.6533,0,1,1117,2969,normal,0
1.1764,0,0,848,2896,normal,0
0.3411,0,0,186,1445,normal,0
0.0021,0,0,40,51,ddos_attack,1
1.0736,0,0,406,459,normal,0
0.0532,1,0,1047,1415,normal,0
0.4898,0,0,517,3058,normal,0
0.8006,1,1,1172,1978,normal,0
0.6532,0,1,914,2331,normal,0
0.0886,0,4,761,34,honeypot_probe,1
0.856,1,2,360,450,normal,0
0.3542,0,0,1403,3695,normal,0
0.1488,0,0,803,1124,normal,0
0.9552,0,2,1139,2908,normal,0
0.061,0,1,854,2822,normal,0
0.1425,0,2,976,3474,normal,0
0.2848,0,2,1271,2599,normal,0
0.0074,0,4,1125,97,honeypot_probe,1
0.0715,0,1,324,1390,normal,0
0.1014,0,0,937,2581,normal,0
0.5325,1,3,549,3779,normal,0
0.6075,0,1,420,2329,normal,0
1.2912,0,1,1400,534,normal,0
1.0201,0,2,524,2574,normal,0
0.2194,0,0,770,230,normal,0
0.1078,0,1,1156,3168,normal,0
0.8821,1,1,793,4095,normal,0
0.0131,0,1,33,18,ddos_attack,1
0.0346,0,0,995,1293,normal,0
1.7559,0,0,1143,2468,normal,0
0.2482,0,1,932,2442,normal,0
0.3232,0,1,451,141,normal,0
0.1102,0,4,815,65,honeypot_probe,1
0.7753,0,2,375,3636,normal,0
0.1646,1,3,939,3515,normal,0
0.9216,0,2,238,398,normal,0
0.0246,0,0,42,35,ddos_attack,1
0.1552,0,2,1127,3949,normal,0
0.3266,0,1,1440,3238,normal,0
0.0615,0,0,1000,1349,normal,0
0.0042,0,0,48,41,ddos_attack,1
0.0048,0,1,39,12,ddos_attack,1
0.227,0,1,1347,408,normal,0
0.1433,0,4,1651,39,honeypot_probe,1
0.3006,0,1,728,877,normal,0
0.3139,1,3,578,1131,normal,0
0.0276,0,0,32,39,ddos_attack,1
0.5701,0,3,68,2823,normal,0
0.1229,0,4,1301,18,honeypot_probe,1
0.064,0,4,861,64,honeypot_probe,1
0.3077,0,2,791,371,normal,0
0.0138,0,1,334,1925,normal,0
0.0112,0,2,1094,3027,normal,0
2.4053,0,1,1189,2513,normal,0
0.1111,1,0,1236,1844,normal,0
1.1498,0,0,1199,390,normal,0
0.3227,0,0,1049,3979,normal,0
2.1194,0,1,1236,3468,normal,0
2.0653,0,0,1368,3606,normal,0
0.2736,0,2,344,3091,normal,0
0.3872,0,1,1149,3840,normal,0
0.1544,0,3,499,2388,normal,0
1.3085,0,1,1306,2596,normal,0
0.3131,1,0,980,1313,normal,0
0.0006,0,4,792,46,honeypot_probe,1
0.6336,0,1,228,2899,normal,0
0.3595,0,1,463,2083,normal,0
0.5413,0,2,1324,3798,normal,0
0.1334,1,0,163,2067,normal,0
0.1844,0,3,786,1158,normal,0
0.1181,0,4,1051,83,honeypot_probe,1
0.0025,0,0,53,59,ddos_attack,1
0.0157,0,1,40,44,ddos_attack,1
0.1506,1,1,1476,3471,normal,0
1.0275,0,3,1026,3162,normal,0
0.0072,0,0,52,23,ddos_attack,1
0.3625,1,1,753,589,normal,0
0.227,0,0,471,3236,normal,0
0.0173,0,0,36,45,ddos_attack,1
1.584,0,3,805,1034,normal,0
1.2786,0,0,167,1387,normal,0
0.012,0,3,30,34,ddos_attack,1
0.3628,0,1,462,2772,normal,0
1.0526,1,0,924,3496,normal,0
0.3094,0,1,458,375,normal,0
0.0986,0,1,304,3540,normal,0
0.1395,0,1,592,2442,normal,0
0.0673,0,1,445,2063,normal,0
0.2868,0,4,1398,22,honeypot_probe,1
0.1588,0,4,730,97,honeypot_probe,1
0.066,0,4,288,59,honeypot_probe,1
0.0217,0,0,52,14,ddos_attack,1
0.0024,0,0,28,23,ddos_attack,1
0.0188,0,0,22,49,ddos_attack,1
0.0043,0,1,45,16,ddos_attack,1
0.0799,0,4,431,8,honeypot_probe,1
0.0313,0,2,733,4069,normal,0
0.5825,0,0,112,333,normal,0
0.2798,0,1,946,2901,normal,0
0.7714,1,2,160,3130,normal,0
1.7525,1,1,381,2557,normal,0
0.1412,1,0,550,1005,normal,0
0.4453,0,0,635,1194,normal,0
0.0498,0,4,1951,80,honeypot_probe,1
0.2189,0,4,602,94,honeypot_probe,1
0.1382,0,0,939,1678,normal,0
0.7233,0,1,467,1146,normal,0
0.3213,0,3,1188,2598,normal,0
0.2019,0,1,174,2328,normal,0
0.0001,0,3,10,22,ddos_attack,1
1.6317,0,2,357,1646,normal,0
0.0054,0,0,12,37,ddos_attack,1
0.1261,0,1,1348,698,normal,0
0.2858,0,4,1293,57,honeypot_probe,1
0.0881,0,1,993,764,normal,0
0.6261,0,2,587,2041,normal,0
0.0889,1,0,1448,890,normal,0
1.2382,0,0,152,2377,normal,0
0.0557,0,4,1780,69,honeypot_probe,1
0.2378,0,2,1473,3153,normal,0
0.778,1,3,392,2059,normal,0
0.0221,0,4,1682,75,honeypot_probe,1
0.0448,1,1,1203,182,normal,0
0.3746,0,0,922,1120,normal,0
1.2068,0,1,166,1097,normal,0
1.3711,0,1,585,1848,normal,0
0.0195,0,3,13,19,ddos_attack,1
0.2433,0,0,1245,3384,normal,0
0.2278,0,4,1759,76,honeypot_probe,1
0.0094,0,3,53,15,ddos_attack,1
1.252,1,1,1387,1616,normal,0
0.0182,0,0,18,0,ddos_attack,1
0.0146,0,0,45,28,ddos_attack,1
0.0695,0,4,1727,22,honeypot_probe,1
1.4498,0,1,1137,2991,normal,0
0.0528,0,4,354,86,honeypot_probe,1
0.64,0,1,218,1802,normal,0
0.4457,0,0,708,1613,normal,0
0.4802,0,3,800,2835,normal,0
0.0498,0,4,1507,52,honeypot_probe,1
0.3334,0,1,885,3228,normal,0
0.1637,0,3,84,3586,normal,0
0.336,0,0,681,2955,normal,0
0.0894,1,0,243,4028,normal,0
0.0425,0,4,776,25,honeypot_probe,1
0.0463,0,4,1751,31,honeypot_probe,1
1.2776,0,0,1087,279,normal,0
0.153,0,2,450,566,normal,0
0.4905,0,0,484,3131,normal,0
0.9035,0,0,603,3078,normal,0
0.0646,0,4,1926,36,honeypot_probe,1
0.7555,0,1,483,1968,normal,0
0.1096,0,1,1203,656,normal,0
0.2289,0,2,380,765,normal,0
0.0533,0,4,889,87,honeypot_probe,1
0.5389,0,2,1108,270,normal,0
0.1139,0,0,940,4049,normal,0
0.7287,0,0,115,1139,normal,0
0.0198,0,0,12,60,ddos_attack,1
0.4766,0,0,420,1494,normal,0
0.0049,0,0,14,62,ddos_attack,1
0.403,0,4,980,42,honeypot_probe,1
0.8494,0,2,1395,1726,normal,0
1.4066,0,1,1388,2795,normal,0
0.0849,0,4,1013,0,honeypot_probe,1
0.1142,0,4,1823,72,honeypot_probe,1
1.096,0,2,866,2685,normal,0
0.0128,0,3,22,29,ddos_attack,1
0.924,0,0,1106,3538,normal,0
0.0124,0,0,14,47,ddos_attack,1
0.7875,0,2,1085,1354,normal,0
0.8131,0,1,686,2996,normal,0
0.0026,0,3,42,38,ddos_attack,1
0.2686,0,2,1062,3530,normal,0
0.0366,0,2,197,1188,normal,0
0.3488,0,3,690,2584,normal,0
0.2666,0,3,811,400,normal,0
0.0004,0,0,38,13,ddos_attack,1
0.4479,0,2,1275,3768,normal,0
0.0188,0,4,897,84,honeypot_probe,1
1.2473,1,3,1264,3625,normal,0
0.2882,0,3,461,2505,normal,0
0.7557,1,2,501,1423,normal,0
0.3298,0,0,680,1193,normal,0
0.0672,0,4,1158,77,honeypot_probe,1
0.1691,0,4,1159,35,honeypot_probe,1
1.0419,1,1,1038,1208,normal,0
0.1765,0,4,1036,55,honeypot_probe,1
0.1098,0,2,1213,3134,normal,0
0.0023,0,0,28,13,ddos_attack,1
0.1385,0,0,1157,938,normal,0
0.0239,0,0,1438,3021,normal,0
0.6663,0,3,454,2656,normal,0
1.1025,0,3,1397,4094,normal,0
0.1034,0,4,1419,12,honeypot_probe,1
0.1207,0,3,685,3997,normal,0
0.0113,0,3,31,30,ddos_attack,1
0.3794,0,0,1003,3703,normal,0
0.0089,0,0,59,19,ddos_attack,1
0.4175,0,1,1280,4072,normal,0
0.0268,0,4,590,8,honeypot_probe,1
0.0377,0,1,29,57,ddos_attack,1
0.2425,1,2,67,2953,normal,0
1.3902,0,3,1291,1104,normal,0
0.0168,0,0,47,4,ddos_attack,1
0.732,1,0,910,3070,normal,0
0.7167,1,1,114,792,normal,0
0.5537,0,1,1372,3053,normal,0
0.7938,0,2,504,3673,normal,0
0.125,0,4,445,70,honeypot_probe,1
0.1124,0,4,749,17,honeypot_probe,1
0.0218,0,0,50,28,ddos_attack,1
0.0632,0,0,1021,2988,normal,0
0.0029,0,3,37,8,ddos_attack,1
0.1818,0,1,1468,2384,normal,0
0.0065,0,3,39,25,ddos_attack,1
0.0025,0,1,11,50,ddos_attack,1
0.1596,0,2,688,3989,normal,0
0.0106,0,1,23,26,ddos_attack,1
1.4163,0,1,558,4055,normal,0
0.5138,0,4,829,42,honeypot_probe,1
0.3277,0,3,1374,2096,normal,0
0.0106,0,0,37,62,ddos_attack,1
0.0641,1,1,88,3109,normal,0
0.0324,0,3,14,60,ddos_attack,1
0.1649,0,3,1379,3373,normal,0
0.0619,1,2,1171,2685,normal,0
0.2877,0,3,1118,4068,normal,0
0.1942,0,2,642,2815,normal,0
0.0027,0,1,53,52,ddos_attack,1
0.1603,0,2,394,3957,normal,0
0.5756,0,1,1250,1774,normal,0
0.0116,0,0,27,57,ddos_attack,1
0.1245,0,0,443,1412,normal,0
0.183,0,1,88,673,normal,0
0.73,0,1,1403,1474,normal,0
0.0616,0,4,1471,47,honeypot_probe,1
0.2204,1,0,527,3039,normal,0
0.3512,0,0,1304,1888,normal,0
0.9736,0,3,662,723,normal,0
0.2548,0,0,1228,745,normal,0
0.3034,0,0,1496,2582,normal,0
0.0002,0,3,40,12,ddos_attack,1
0.0057,0,0,19,49,ddos_attack,1
0.9644,0,0,368,3998,normal,0
0.111,0,0,1346,3579,normal,0
0.4249,0,2,97,4023,normal,0
0.147,0,4,546,65,honeypot_probe,1
0.0134,0,0,62,37,ddos_attack,1
0.7257,0,2,112,1215,normal,0
0.2427,0,3,919,2936,normal,0
0.2851,0,2,1393,1868,normal,0
1.5438,0,0,1150,399,normal,0
0.7922,0,1,296,1117,normal,0
0.6281,0,3,807,1038,normal,0
0.4074,0,0,376,703,normal,0
0.3979,1,3,695,2574,normal,0
1.4339,0,1,1046,2652,normal,0
0.392,0,2,973,657,normal,0
0.0447,0,0,642,1342,normal,0
0.3107,0,2,953,2844,normal,0
0.1007,0,3,183,400,normal,0
0.0054,0,0,47,36,ddos_attack,1
0.0848,0,3,1022,3746,normal,0
0.0215,0,4,366,62,honeypot_probe,1
0.3543,0,1,318,3478,normal,0
0.956,0,2,255,1130,normal,0
0.1625,0,3,791,3415,normal,0
0.0117,0,2,828,2446,normal,0
0.0269,0,0,18,20,ddos_attack,1
0.0639,0,4,261,3,honeypot_probe,1
0.275,0,1,508,1472,normal,0
0.1128,0,3,646,382,normal,0
0.0601,0,4,1615,63,honeypot_probe,1
0.0034,0,0,59,15,ddos_attack,1
0.5779,1,1,999,1255,normal,0
0.1821,0,1,726,1306,normal,0
0.3202,0,2,276,2076,normal,0
0.3544,1,0,708,1788,normal,0
0.6903,0,3,536,2016,normal,0
0.3781,0,1,782,1679,normal,0
0.0984,0,0,899,969,normal,0
0.1152,0,0,1481,3058,normal,0
0.03,0,4,623,46,honeypot_probe,1
0.6257,0,0,145,2191,normal,0
0.7459,0,0,599,3734,normal,0
0.2993,0,0,264,523,normal,0
0.3958,0,1,1269,3042,normal,0
0.286,0,2,1387,3194,normal,0
0.0105,0,0,10,60,ddos_attack,1
0.0503,0,1,43,37,ddos_attack,1
1.0122,1,2,874,1455,normal,0
0.6487,0,2,1249,2124,normal,0
0.0035,0,1,41,18,ddos_attack,1
0.0045,0,0,934,1521,normal,0
0.3482,0,4,1379,16,honeypot_probe,1
0.0044,0,3,22,11,ddos_attack,1
0.2614,0,2,1066,2045,normal,0
0.0092,0,3,39,36,ddos_attack,1
0.6429,0,3,1001,2499,normal,0
0.3841,0,0,312,2713,normal,0
0.2237,0,3,84,1826,normal,0
0.4332,0,2,462,3948,normal,0
0.0032,0,3,33,39,ddos_attack,1
0.0506,0,4,1001,40,honeypot_probe,1
0.9492,0,0,857,1716,normal,0
0.0281,0,4,1608,70,honeypot_probe,1
0.3224,0,0,101,522,normal,0
0.1933,1,1,1372,3663,normal,0
0.0563,0,1,797,3051,normal,0
0.3868,0,0,766,3579,normal,0
0.0381,0,3,14,9,ddos_attack,1
0.0144,0,1,46,6,ddos_attack,1
0.0104,0,4,1686,98,honeypot_probe,1
0.0029,0,0,26,12,ddos_attack,1
1.4115,0,2,479,1163,normal,0
0.1209,1,2,1269,1448,normal,0
0.4856,0,1,290,3555,normal,0
1.0672,0,0,924,972,normal,0
0.1275,0,1,1248,1818,normal,0
0.1929,0,4,768,94,honeypot_probe,1
0.0001,0,0,36,37,ddos_attack,1
0.1083,0,0,808,4080,normal,0
0.0001,0,0,61,17,ddos_attack,1
0.0792,0,0,1180,3828,normal,0
0.0085,0,0,32,39,ddos_attack,1
0.0226,0,4,1858,40,honeypot_probe,1
0.0078,0,0,14,52,ddos_attack,1
0.1735,0,4,1789,55,honeypot_probe,1
0.103,0,0,82,2697,normal,0
0.0302,0,3,25,27,ddos_attack,1
0.1311,0,3,1388,593,normal,0
1.031,0,3,1178,850,normal,0
0.005,0,0,18,26,ddos_attack,1
0.6467,0,1,491,2320,normal,0
0.4781,0,3,139,1794,normal,0
0.0451,0,1,1333,1291,normal,0
0.6566,0,1,366,1645,normal,0
0.016,0,2,164,3645,normal,0
0.554,0,2,790,3490,normal,0
0.5336,0,2,879,278,normal,0
0.0652,0,3,470,2462,normal,0
0.0079,0,4,691,8,honeypot_probe,1
0.6201,0,2,1177,2673,normal,0
0.1144,0,1,535,1907,normal,0
0.4947,1,2,526,824,normal,0
0.1073,1,1,1052,1956,normal,0
1.1474,0,1,499,2029,normal,0
0.2031,0,4,660,40,honeypot_probe,1
0.1926,0,0,1396,373,normal,0
0.0045,0,0,29,27,ddos_attack,1
0.729,0,3,499,933,normal,0
0.0126,0,1,29,42,ddos_attack,1
1.1411,0,1,782,566,normal,0
0.675,0,2,110,1006,normal,0
0.0036,0,1,37,11,ddos_attack,1
0.3661,0,3,826,863,normal,0
0.011,0,0,52,17,ddos_attack,1
0.0566,0,3,1000,2272,normal,0
0.0264,0,4,1113,24,honeypot_probe,1
0.0608,0,1,628,274,normal,0
0.0767,0,0,336,2633,normal,0
0.0021,0,0,20,10,ddos_attack,1
0.6624,0,0,1457,3639,normal,0
0.0023,0,1,787,2809,normal,0
0.1245,0,3,983,1854,normal,0
0.0747,0,1,1361,1061,normal,0
0.2311,0,0,801,2499,normal,0
0.0057,0,1,21,41,ddos_attack,1
0.3506,1,2,1213,2184,normal,0
0.3301,1,0,933,660,normal,0
0.465,0,0,132,1994,normal,0
0.0345,0,4,226,33,honeypot_probe,1
0.0118,0,4,771,41,honeypot_probe,1
0.6833,0,0,384,587,normal,0
1.0325,0,0,527,1125,normal,0
0.0014,0,0,24,32,ddos_attack,1
0.473,0,1,942,3575,normal,0
0.0263,0,4,1466,50,honeypot_probe,1
0.3149,1,1,139,2931,normal,0
0.9285,1,1,430,953,normal,0
0.146,0,0,1377,3643,normal,0
0.0158,0,0,27,18,ddos_attack,1
0.2104,0,4,458,98,honeypot_probe,1
0.6312,0,0,423,2444,normal,0
0.115,0,4,399,53,honeypot_probe,1
0.1732,0,1,169,826,normal,0
0.0925,0,2,1286,874,normal,0
0.4079,0,0,1332,1439,normal,0
0.0159,0,0,35,44,ddos_attack,1
0.3585,0,1,1179,2699,normal,0
0.0105,0,0,37,27,ddos_attack,1
0.3004,1,1,444,952,normal,0
0.1007,0,0,1157,2464,normal,0
0.1299,0,4,1330,12,honeypot_probe,1
1.7846,0,1,1124,1170,normal,0
0.3082,0,2,262,3745,normal,0
0.2414,0,3,1257,2010,normal,0
0.2498,0,0,1108,2491,normal,0
0.1041,0,4,650,9,honeypot_probe,1
0.034,0,1,26,9,ddos_attack,1
0.346,0,4,1903,73,honeypot_probe,1
0.0153,0,0,10,42,ddos_attack,1
0.3379,0,1,1229,4008,normal,0
0.8571,0,0,658,2048,normal,0
0.061,0,4,1593,4,honeypot_probe,1
1.1997,1,1,322,387,normal,0
0.012,0,3,19,46,ddos_attack,1
0.2748,0,2,962,3078,normal,0
0.3745,0,0,945,1725,normal,0
0.203,0,4,1969,86,honeypot_probe,1
0.4542,0,1,1136,1906,normal,0
1.3008,0,1,482,3402,normal,0
0.8468,0,1,1399,3119,normal,0
0.3071,0,1,697,759,normal,0
0.5282,1,1,933,3389,normal,0
0.0029,0,0,50,62,ddos_attack,1
0.0337,0,1,523,2422,normal,0
0.3019,0,3,470,580,normal,0
1.0088,0,0,210,533,normal,0
0.4408,0,3,588,2918,normal,0
0.2903,0,2,1387,246,normal,0
0.0172,0,3,52,37,ddos_attack,1
0.0243,0,4,857,63,honeypot_probe,1
0.8489,0,2,438,163,normal,0
0.015,0,0,47,15,ddos_attack,1
0.65,0,0,1089,344,normal,0
0.039,0,4,1647,67,honeypot_probe,1
0.0051,0,0,27,42,ddos_attack,1
0.0641,0,4,1227,94,honeypot_probe,1
0.5174,0,2,527,851,normal,0
0.1235,0,4,742,49,honeypot_probe,1
0.0264,0,4,1261,59,honeypot_probe,1
0.1339,1,0,1205,2609,normal,0
0.1116,0,4,1622,47,honeypot_probe,1
0.4604,0,2,931,2018,normal,0
0.9398,0,1,1175,1000,normal,0
0.5348,0,0,1117,1046,normal,0
0.2313,0,2,746,1130,normal,0
0.0084,0,0,63,34,ddos_attack,1
0.4361,1,0,75,1273,normal,0
0.0186,0,0,33,37,ddos_attack,1
0.0084,0,4,1551,78,honeypot_probe,1
0.1397,0,4,1723,95,honeypot_probe,1
0.4197,0,3,420,939,normal,0
0.0042,0,0,23,27,ddos_attack,1
0.0029,0,0,1192,3747,normal,0
0.174,0,3,575,2584,normal,0
1.5269,0,2,1150,1183,normal,0
0.5194,0,0,406,1383,normal,0
0.023,0,4,556,34,honeypot_probe,1
0.8324,0,2,854,2667,normal,0
0.5694,0,3,1316,2498,normal,0
0.3874,0,1,330,2860,normal,0
0.0457,0,4,1818,35,honeypot_probe,1
0.1388,0,0,204,2740,normal,0
0.2944,1,2,1272,957,normal,0
0.6814,0,2,698,3207,normal,0
0.1245,0,4,1592,31,honeypot_probe,1
0.7873,0,2,862,2723,normal,0
0.0572,0,4,928,48,honeypot_probe,1
0.0013,0,1,38,15,ddos_attack,1
0.0054,0,3,12,25,ddos_attack,1
0.6926,0,1,655,1389,normal,0
0.4967,0,1,1100,764,normal,0
0.6963,0,2,996,4027,normal,0
0.251,0,1,612,3872,normal,0
0.0068,0,1,31,40,ddos_attack,1
0.0229,0,4,1883,57,honeypot_probe,1
1.4151,0,3,1328,3132,normal,0
1.8345,0,0,974,2448,normal,0
0.0671,0,4,722,63,honeypot_probe,1
0.0345,0,1,51,10,ddos_attack,1
0.0514,0,0,434,1108,normal,0
0.0396,0,4,827,20,honeypot_probe,1
0.0385,0,1,790,3206,normal,0
0.2384,0,2,1218,3326,normal,0
0.1587,0,4,907,48,honeypot_probe,1
0.0071,0,0,16,34,ddos_attack,1
0.0783,0,0,1092,3485,normal,0
0.0884,0,4,907,41,honeypot_probe,1
1.1597,0,0,676,1412,normal,0
0.0223,0,0,878,3945,normal,0
0.8088,0,2,601,909,normal,0
1.0422,0,0,93,2060,normal,0
0.5914,0,1,91,2297,normal,0
0.0011,0,1,14,43,ddos_attack,1
0.7199,0,2,528,818,normal,0
0.0155,0,1,62,34,ddos_attack,1
0.1853,0,1,1396,2477,normal,0
0.3206,0,4,394,73,honeypot_probe,1
0.6223,0,4,688,71,honeypot_probe,1
0.4517,0,2,994,2829,normal,0
0.2474,0,1,715,424,normal,0
0.0144,0,0,58,1,ddos_attack,1
0.7306,0,0,742,3876,normal,0
0.0091,0,1,20,35,ddos_attack,1
0.1921,0,0,894,793,normal,0
0.6534,0,0,82,3706,normal,0
0.0055,0,3,40,2,ddos_attack,1
0.0039,0,0,44,20,ddos_attack,1
0.0178,0,0,27,61,ddos_attack,1
0.3163,1,0,767,3100,normal,0
0.4318,0,2,576,1111,normal,0
0.4188,0,0,651,387,normal,0
0.0047,0,0,49,31,ddos_attack,1
0.2436,0,0,1018,2559,normal,0
0.11,0,1,638,2278,normal,0
0.0098,0,0,644,2289,normal,0
0.2351,0,1,918,1360,normal,0
0.0023,0,3,18,58,ddos_attack,1
1.1172,0,3,1164,2518,normal,0
0.0,0,0,49,30,ddos_attack,1
1.9272,0,2,1328,423,normal,0
0.348,0,3,119,3765,normal,0
0.0163,0,0,277,1650,normal,0
0.0274,0,2,1486,2609,normal,0
0.6,0,2,1428,186,normal,0
0.0343,0,3,1409,676,normal,0
0.0066,0,0,54,21,ddos_attack,1
0.1731,0,2,1311,2818,normal,0
0.008,0,1,18,4,ddos_attack,1
0.217,0,4,945,30,honeypot_probe,1
0.1842,0,1,1262,2473,normal,0
0.533,0,1,292,906,normal,0
1.0409,0,0,595,1551,normal,0
0.9129,0,1,432,3273,normal,0
0.1738,0,4,1615,69,honeypot_probe,1
0.2103,0,3,839,1208,normal,0
0.0067,0,0,1011,1088,normal,0
1.146,0,1,758,1451,normal,0
0.0308,0,2,1189,968,normal,0
0.0127,0,4,1223,1,honeypot_probe,1
0.0026,0,3,17,57,ddos_attack,1
0.4755,0,0,576,3083,normal,0
0.8529,0,1,322,603,normal,0
0.8078,0,0,861,2631,normal,0
0.0963,0,4,1827,95,honeypot_probe,1
0.012,0,4,235,8,honeypot_probe,1
0.0681,0,2,1033,1817,normal,0
0.0887,1,2,837,456,normal,0
0.9761,0,3,1201,698,normal,0
0.5871,0,3,879,2091,normal,0
0.017,0,1,29,20,ddos_attack,1
0.175,0,1,734,138,normal,0
0.0003,0,1,62,12,ddos_attack,1
0.1569,0,2,851,336,normal,0
0.0408,0,1,484,2483,normal,0
0.4356,1,0,1319,3531,normal,0
0.034,0,3,406,720,normal,0
1.122,0,1,1129,3654,normal,0
0.0022,0,0,13,30,ddos_attack,1
0.7329,0,1,1323,2890,normal,0
0.0821,0,4,1829,23,honeypot_probe,1
0.2322,0,0,665,965,normal,0
0.0908,0,0,329,3720,normal,0
0.4549,0,0,402,1223,normal,0
0.0497,0,4,1461,81,honeypot_probe,1
0.0247,0,1,1284,2170,normal,0
0.0375,0,3,868,1617,normal,0
0.0321,0,4,1333,22,honeypot_probe,1
0.2767,0,0,883,2414,normal,0
0.0127,0,0,15,45,ddos_attack,1
0.1276,0,1,920,441,normal,0
0.0397,0,4,271,54,honeypot_probe,1
0.0931,0,4,1372,25,honeypot_probe,1
0.004,0,1,59,1,ddos_attack,1
0.0411,0,4,320,36,honeypot_probe,1
1.0727,1,0,1114,832,normal,0
0.0359,0,1,53,56,ddos_attack,1
0.0165,0,3,52,26,ddos_attack,1
0.016,0,1,303,1455,normal,0
0.0018,0,1,17,38,ddos_attack,1
0.9073,1,0,420,1799,normal,0
0.0126,0,4,1393,71,honeypot_probe,1
0.0165,0,0,36,32,ddos_attack,1
0.6053,0,0,212,2078,normal,0
1.0169,1,2,719,2251,normal,0
0.0966,0,4,1791,79,honeypot_probe,1
0.0097,0,0,30,47,ddos_attack,1
0.1785,0,3,933,3449,normal,0
0.4395,0,2,1078,2650,normal,0
0.0819,0,4,992,27,honeypot_probe,1
0.2107,0,0,1022,1981,normal,0
0.8483,0,0,1394,907,normal,0
0.3964,0,2,758,1119,normal,0
0.1682,0,0,304,984,normal,0
0.0192,0,4,651,83,honeypot_probe,1
0.1106,0,2,98,3051,normal,0
0.0066,0,0,53,38,ddos_attack,1
0.0476,0,4,404,65,honeypot_probe,1
0.0898,0,4,238,44,honeypot_probe,1
0.6296,0,1,85,2180,normal,0
0.693,0,0,730,927,normal,0
0.0023,1,0,1129,888,normal,0
0.0273,0,0,1151,333,normal,0
0.2337,0,3,1028,1679,normal,0
0.1911,0,1,1236,766,normal,0
0.4099,0,0,1178,2017,normal,0
0.3796,0,1,427,4088,normal,0
0.2873,0,1,1307,1825,normal,0
0.0617,0,2,235,753,normal,0
0.0827,0,2,374,3929,normal,0
0.0135,0,4,1057,65,honeypot_probe,1
0.109,0,1,277,2992,normal,0
0.0027,0,0,61,4,ddos_attack,1
0.7848,0,2,451,131,normal,0
0.7996,0,1,621,3247,normal,0
0.2049,0,4,730,56,honeypot_probe,1
0.1032,1,2,791,3645,normal,0
0.1946,0,2,904,2155,normal,0
0.4454,0,0,914,2904,normal,0
1.22,0,1,200,3839,normal,0
0.882,0,3,1302,2202,normal,0
0.2814,0,1,1117,3272,normal,0
0.1877,0,0,965,2214,normal,0
0.0213,0,1,40,50,ddos_attack,1
0.0739,0,0,519,2222,normal,0
0.0007,0,0,48,7,ddos_attack,1
0.0291,0,3,57,2,ddos_attack,1
0.1441,0,0,322,1480,normal,0
0.7898,0,1,1346,250,normal,0
0.031,0,4,1479,71,honeypot_probe,1
0.0428,0,4,1673,86,honeypot_probe,1
